FIPS,State,County,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (AIAN),Life Expectancy (AIAN) 95% CI - Low,Life Expectancy (AIAN) 95% CI - High,Life Expectancy (Asian),Life Expectancy (Asian) 95% CI - Low,Life Expectancy (Asian) 95% CI - High,Life Expectancy (Black),Life Expectancy (Black) 95% CI - Low,Life Expectancy (Black) 95% CI - High,Life Expectancy (Hispanic),Life Expectancy (Hispanic) 95% CI - Low,Life Expectancy (Hispanic) 95% CI - High,Life Expectancy (White),Life Expectancy (White) 95% CI - Low,Life Expectancy (White) 95% CI - High,# Deaths,Age-Adjusted Death Rate,95% CI - Low,95% CI - High,Age-Adjusted Mortality (AIAN),Age-Adjusted Mortality (AIAN) 95% CI - Low,Age-Adjusted Mortality (AIAN) 95% CI - High,Age-Adjusted Mortality (Asian),Age-Adjusted Mortality (Asian) 95% CI - Low,Age-Adjusted Mortality (Asian) 95% CI - High,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Black) 95% CI - Low,Age-Adjusted Mortality (Black) 95% CI - High,Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (Hispanic) 95% CI - Low,Age-Adjusted Mortality (Hispanic) 95% CI - High,Age-Adjusted Mortality (White),Age-Adjusted Mortality (White) 95% CI - Low,Age-Adjusted Mortality (White) 95% CI - High,# Deaths,Child Mortality Rate,95% CI - Low,95% CI - High,Child Mortality Rate (AIAN),Child Mortality Rate (AIAN) 95% CI - Low,Child Mortality Rate (AIAN) 95% CI - High,Child Mortality Rate (Asian),Child Mortality Rate (Asian) 95% CI - Low,Child Mortality Rate (Asian) 95% CI - High,Child Mortality Rate (Black),Child Mortality Rate (Black) 95% CI - Low,Child Mortality Rate (Black) 95% CI - High,Child Mortality Rate (Hispanic),Child Mortality Rate (Hispanic) 95% CI - Low,Child Mortality Rate (Hispanic) 95% CI - High,Child Mortality Rate (White),Child Mortality Rate (White) 95% CI - Low,Child Mortality Rate (White) 95% CI - High,# Deaths,Infant Mortality Rate,95% CI - Low,95% CI - High,Infant Mortality Rate (AIAN),Infant Mortality Rate (AIAN) 95% CI - Low,Infant Mortality Rate (AIAN) 95% CI - High,Infant Mortality Rate (Asian),Infant Mortality Rate (Asian) 95% CI - Low,Infant Mortality Rate (Asian) 95% CI - High,Infant Mortality Rate (Black),Infant Mortality Rate (Black) 95% CI - Low,Infant Mortality Rate (Black) 95% CI - High,Infant Mortality Rate (Hispanic),Infant Mortality Rate (Hispanic) 95% CI - Low,Infant Mortality Rate (Hispanic) 95% CI - High,Infant Mortality Rate (White),Infant Mortality Rate (White) 95% CI - Low,Infant Mortality Rate (White) 95% CI - High,% Frequent Physical Distress,95% CI - Low,95% CI - High,% Frequent Mental Distress,95% CI - Low,95% CI - High,% Adults with Diabetes,95% CI - Low,95% CI - High,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access to Healthy Foods,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low,95% CI - High,Drug Overdose Mortality Rate (AIAN),Drug Overdose Mortality Rate (AIAN) 95% CI - Low,Drug Overdose Mortality Rate (AIAN) 95% CI - High,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Asian) 95% CI - Low,Drug Overdose Mortality Rate (Asian) 95% CI - High,Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Black) 95% CI - Low,Drug Overdose Mortality Rate (Black) 95% CI - High,Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (Hispanic) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic) 95% CI - High,Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (White) 95% CI - Low,Drug Overdose Mortality Rate (White) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low,95% CI - High,MV Mortality Rate (AIAN),MV Mortality Rate (AIAN) 95% CI - Low,MV Mortality Rate (AIAN) 95% CI - High,MV Mortality Rate (Asian),MV Mortality Rate (Asian) 95% CI - Low,MV Mortality Rate (Asian) 95% CI - High,MV Mortality Rate (Black),MV Mortality Rate (Black) 95% CI - Low,MV Mortality Rate (Black) 95% CI - High,MV Mortality Rate (Hispanic),MV Mortality Rate (Hispanic) 95% CI - Low,MV Mortality Rate (Hispanic) 95% CI - High,MV Mortality Rate (White),MV Mortality Rate (White) 95% CI - Low,MV Mortality Rate (White) 95% CI - High,% Insufficient Sleep,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,Other Primary Care Provider Rate,Other Primary Care Provider Ratio,% Disconnected Youth,95% CI - Low,95% CI - High,Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (White),Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (White),Median Household Income,95% CI - Low,95% CI - High,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (White),Household Income (White) 95% CI - Low,Household Income (White) 95% CI - High,% Enrolled in Free or Reduced Lunch,Segregation index,Segregation Index,Homicide Rate,95% CI - Low,95% CI - High,Homicide Rate (AIAN),Homicide Rate (AIAN) 95% CI - Low,Homicide Rate (AIAN) 95% CI - High,Homicide Rate (Asian),Homicide Rate (Asian) 95% CI - Low,Homicide Rate (Asian) 95% CI - High,Homicide Rate (Black),Homicide Rate (Black) 95% CI - Low,Homicide Rate (Black) 95% CI - High,Homicide Rate (Hispanic),Homicide Rate (Hispanic) 95% CI - Low,Homicide Rate (Hispanic) 95% CI - High,Homicide Rate (White),Homicide Rate (White) 95% CI - Low,Homicide Rate (White) 95% CI - High,# Deaths,Suicide Rate (Age-Adjusted),95% CI - Low,95% CI - High,Crude Rate,Suicide Rate (AIAN),Suicide Rate (AIAN) 95% CI - Low,Suicide Rate (AIAN) 95% CI - High,Suicide Rate (Asian),Suicide Rate (Asian) 95% CI - Low,Suicide Rate (Asian) 95% CI - High,Suicide Rate (Black),Suicide Rate (Black) 95% CI - Low,Suicide Rate (Black) 95% CI - High,Suicide Rate (Hispanic),Suicide Rate (Hispanic) 95% CI - Low,Suicide Rate (Hispanic) 95% CI - High,Suicide Rate (White),Suicide Rate (White) 95% CI - Low,Suicide Rate (White) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low,95% CI - High,Firearm Fatalities Rate (AIAN),Firearm Fatalities Rate (AIAN) 95% CI - Low,Firearm Fatalities Rate (AIAN) 95% CI - High,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Asian) 95% CI - Low,Firearm Fatalities Rate (Asian) 95% CI - High,Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Black) 95% CI - Low,Firearm Fatalities Rate (Black) 95% CI - High,Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (Hispanic) 95% CI - Low,Firearm Fatalities Rate (Hispanic) 95% CI - High,Firearm Fatalities Rate (White),Firearm Fatalities Rate (White) 95% CI - Low,Firearm Fatalities Rate (White) 95% CI - High,Non-Petitioned Cases,Petitioned Cases,Denominator,Juvenile Arrest Rate,Average Traffic Volume per Meter of Major Roadways,# Homeowners,% Homeowners,95% CI - Low,95% CI - High,# Households with Severe Cost Burden,% Severe Housing Cost Burden,95% CI - Low,95% CI - High,Population,% less than 18 years of age,% 65 and over,# Black,% Black,# American Indian & Alaska Native,% American Indian & Alaska Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,95% CI - Low,95% CI - High,% Female,# Rural,% Rural
47063,Tennessee,Hamblen,75.2,74.5,75.9,,,,,,,70.4,66.3,74.5,99.0,76.2,121.8,74.9,74.1,75.7,1173,501,471,531,,,,,,,694,531,891,200,125,302,516,483,548,39,66,47,90,,,,,,,,,,,,,,,,36,7,5,9,,,,,,,,,,,,,,,,14,14,15,15,14,15,19,14,25,57,107,7990,13,11827,19,47,24,18,32,,,,,,,,,,,,,,,,65,15,11,19,,,,,,,,,,,,,,,,37,36,38,6609,18,15,20,631,4,3,5,178,561:1,,,,,,,,,,,,,,44040,39483,48597,31020,9050,52990,,,,26989,11379,42599,23428,17616,29240,46690,43677,49703,,47,39,3,1,5,,,,,,,,,,,,,,,,73,22,17,28,23,,,,,,,,,,,,,,,,46,14,11,19,,,,,,,,,,,,,,,,,,,,89,16205,66,64,68,2930,13,10,15,64569,23.1,18.5,2434,3.8,564,0.9,689,1.1,177,0.3,7739,12.0,52385,81.1,1651,3,2,3,51.2,13680,21.9
47065,Tennessee,Hamilton,77.4,77.1,77.7,,,,86.9,83.9,90.0,73.5,72.8,74.3,93.5,86.7,100.2,77.9,77.5,78.2,5244,406,395,418,,,,117,78,169,565,534,597,138,102,184,388,375,401,190,63,54,72,,,,,,,99,77,124,51,29,83,52,42,64,207,7,6,8,,,,,,,12,9,15,,,,6,5,7,12,12,13,14,13,14,13,12,16,951,313,47950,14,46488,14,220,20,18,23,,,,,,,7,4,12,,,,26,22,29,264,11,9,12,,,,,,,9,7,12,,,,12,10,13,37,36,37,28879,13,12,15,3693,5,3,6,183,547:1,7,5,9,,,,,,,,,,,57196,54265,60127,53859,7798,99920,72235,65571,78899,31289,29922,32656,41531,37591,45471,60276,58771,61781,,58,50,8,7,10,,,,,,,30,26,35,,,,3,2,4,251,14,12,15,14,,,,,,,4,2,7,,,,17,14,19,288,16,14,18,,,,,,,31,25,37,,,,13,11,15,,,,,285,89940,64,63,65,17076,13,12,13,364286,20.8,17.6,69637,19.1,1977,0.5,7689,2.1,534,0.1,21355,5.9,258792,71.0,4528,1,1,2,51.7,33721,10.0
47067,Tennessee,Hancock,70.3,67.9,72.7,,,,,,,,,,,,,,,,167,683,570,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,16,16,16,17,16,6,32,,,1010,15,26,0,,,,,,,,,,,,,,,,,,,,13,28,15,48,,,,,,,,,,,,,,,,37,36,38,536,14,12,17,55,4,2,6,214,468:1,,,,,,,,,,,,,,30691,26751,34631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,31,14,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2231,79,76,83,207,8,4,12,6549,20.8,21.3,33,0.5,26,0.4,13,0.2,3,0.0,43,0.7,6336,96.7,22,0,0,2,50.7,6819,100.0
47069,Tennessee,Hardeman,74.3,73.2,75.4,,,,,,,74.3,72.5,76.1,,,,74.3,72.8,75.8,505,531,483,580,,,,,,,533,454,613,,,,536,472,600,14,70,38,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,16,15,15,16,19,13,26,45,205,4860,19,5218,19,,,,,,,,,,,,,,,,,,,,42,23,17,31,,,,,,,26,16,41,,,,21,13,32,41,40,42,1905,15,13,18,210,4,3,6,63,1576:1,20,8,32,,,,,,,,,,,37834,33918,41750,,,,,,,31004,26016,35992,165278,47785,282771,41602,39094,44110,,43,41,11,7,17,,,,,,,,,,,,,,,,14,10,5,17,11,,,,,,,,,,,,,,,,21,16,10,25,,,,,,,,,,,,,,,,,,,,32,6464,73,69,76,1070,13,9,16,25220,19.6,18.1,10564,41.9,77,0.3,190,0.8,5,0.0,445,1.8,13638,54.1,98,0,0,1,45.4,21859,80.2
47071,Tennessee,Hardin,73.0,71.7,74.2,,,,,,,,,,,,,,,,614,598,547,650,,,,,,,,,,,,,,,,16,75,43,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,15,15,15,16,14,10,19,32,145,3570,14,1854,7,21,27,17,42,,,,,,,,,,,,,,,,47,26,19,35,,,,,,,,,,,,,,,,33,32,34,2082,14,12,16,268,5,3,6,132,758:1,,,,,,,,,,,,,,37690,34491,40889,,,,143409,6662,280156,28097,18460,37734,22063,0,44327,41055,38469,43641,,41,38,7,3,12,,,,,,,,,,,,,,,,25,20,12,30,19,,,,,,,,,,,,,,,,24,19,12,28,,,,,,,,,,,,,,,,,,,,43,7535,73,70,76,1064,11,8,14,25776,20.6,23.1,838,3.3,162,0.6,140,0.5,8,0.0,718,2.8,23599,91.6,126,1,0,1,51.2,17679,67.9
47073,Tennessee,Hawkins,75.2,74.4,75.9,,,,,,,,,,,,,,,,1119,491,460,522,,,,,,,,,,,,,,,,25,54,35,80,,,,,,,,,,,,,,,,37,10,7,13,,,,,,,,,,,,,,,,14,13,14,15,15,16,16,12,21,32,66,7360,13,3992,7,43,25,18,34,,,,,,,,,,,,,,,,79,20,16,25,,,,,,,,,,,,,,,,35,34,36,4474,13,11,16,487,4,3,5,81,1229:1,,,,,,,,,,,,,,42188,38634,45742,,,,,,,31042,0,66970,32311,9655,54967,40621,38194,43048,,49,37,3,2,6,,,,,,,,,,,,,,,,38,13,9,18,13,,,,,,,,,,,,,,,,39,14,10,19,,,,,,,,,,,,,,,,,,,,79,17187,74,72,75,2576,11,10,13,56530,19.9,21.1,828,1.5,195,0.3,271,0.5,13,0.0,933,1.7,53702,95.0,197,0,0,1,50.9,32884,57.9
47075,Tennessee,Haywood,74.0,72.5,75.4,,,,,,,72.6,70.3,74.8,,,,74.9,73.0,76.8,357,537,478,596,,,,,,,584,495,673,,,,515,432,598,10,62,30,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,15,15,15,15,15,10,22,98,657,3540,20,1561,8,,,,,,,,,,,,,,,,,,,,27,22,14,31,,,,,,,21,11,35,,,,25,14,42,39,38,40,1451,14,12,16,162,4,3,5,75,1333:1,,,,,,,,,,,,,,39574,34943,44205,,,,,,,29972,25766,34178,62552,8625,116479,49430,45655,53205,,19,18,,,,,,,,,,,,,,,,,,,12,11,6,20,13,,,,,,,,,,,,,,,,17,19,11,31,,,,,,,,,,,,,,,,,,,,21,4287,60,57,64,970,15,11,19,17335,22.2,19.0,8705,50.2,77,0.4,50,0.3,10,0.1,766,4.4,7590,43.8,120,1,0,1,53.4,8908,47.4
47077,Tennessee,Henderson,74.8,73.7,75.9,,,,,,,72.1,67.4,76.7,,,,75.0,73.8,76.1,550,525,479,571,,,,,,,681,504,900,,,,515,467,563,18,70,42,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,15,15,15,16,17,13,23,21,90,3990,14,1233,4,16,19,11,31,,,,,,,,,,,,,,,,56,29,22,37,,,,,,,,,,,,,,,,38,37,39,2238,14,12,16,275,4,3,6,83,1211:1,,,,,,,,,,,,,,43491,38508,48474,,,,,,,26161,9639,42683,20713,548,40878,45735,40027,51443,,33,32,,,,,,,,,,,,,,,,,,,22,15,9,23,16,,,,,,,,,,,,,,,,20,14,9,22,,,,,,,,,,,,,,,,,,,,62,7880,74,71,77,971,10,7,13,27847,22.8,18.4,2139,7.7,93,0.3,90,0.3,5,0.0,638,2.3,24377,87.5,191,1,0,2,51.5,21209,76.4
47079,Tennessee,Henry,74.7,73.7,75.6,,,,,,,71.3,67.2,75.4,,,,74.7,73.6,75.7,686,509,467,550,,,,,,,630,469,829,,,,509,465,553,22,82,52,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,15,15,15,16,18,13,24,25,91,4450,14,2600,8,17,18,10,28,,,,,,,,,,,,,,,,52,23,17,30,,,,,,,,,,,,,,,,35,34,37,2480,14,12,16,304,4,3,6,99,1011:1,,,,,,,,,,,,,,43159,38443,47875,29500,11668,47332,,,,31309,27507,35111,44750,6015,83485,41601,39443,43759,,50,45,7,4,11,,,,,,,,,,,,,,,,51,31,23,41,32,,,,,,,,,,,,,,,,40,25,18,34,,,,,,,,,,,,,,,,,,,,79,10250,76,75,78,1289,10,8,12,32358,20.5,23.3,2416,7.5,140,0.4,159,0.5,15,0.0,909,2.8,28218,87.2,100,0,0,1,51.5,21612,66.8
47081,Tennessee,Hickman,74.1,73.0,75.3,,,,,,,,,,,,,,,,494,536,487,585,,,,,,,,,,,,,,,,16,76,43,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,14,15,14,15,17,9,26,35,167,3090,13,1270,5,21,28,18,43,,,,,,,,,,,,,,,,58,34,26,44,,,,,,,,,,,,,,,,36,35,38,2206,16,13,18,289,5,4,7,44,2278:1,11,4,19,,,,,,,,,,,44684,39018,50350,,,,,,,39643,6777,72509,37953,29067,46839,43346,38505,48187,,33,31,,,,,,,,,,,,,,,,,,,22,17,10,26,18,,,,,,,,,,,,,,,,20,16,10,25,,,,,,,,,,,,,,,,,,,,31,7022,81,77,85,856,10,7,14,25063,20.8,17.6,1225,4.9,163,0.7,89,0.4,8,0.0,657,2.6,22592,90.1,68,0,0,1,47.4,24690,100.0
47083,Tennessee,Houston,73.6,71.8,75.4,,,,,,,,,,,,,,,,179,567,478,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,15,15,15,16,12,4,25,,,1100,13,116,1,,,,,,,,,,,,,,,,,,,,12,21,11,36,,,,,,,,,,,,,,,,36,35,38,726,15,13,18,91,5,3,7,85,1180:1,,,,,,,,,,,,,,44688,39417,49959,,,,,,,25313,12450,38176,,,,45508,40289,50727,,47,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2325,79,74,84,272,10,6,14,8263,21.8,20.5,240,2.9,34,0.4,42,0.5,6,0.1,207,2.5,7580,91.7,17,0,0,1,50.9,8426,100.0
47085,Tennessee,Humphreys,73.8,72.5,75.1,,,,,,,,,,,,,,,,375,522,465,578,,,,,,,,,,,,,,,,10,62,30,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,14,14,14,15,10,4,20,13,84,2310,13,491,3,16,29,17,47,,,,,,,,,,,,,,,,37,29,20,40,,,,,,,,,,,,,,,,35,34,36,1480,14,12,16,187,5,3,6,87,1155:1,,,,,,,,,,,,,,48056,42157,53955,,,,,,,,,,,,,,,,,18,14,,,,,,,,,,,,,,,,,,,19,17,10,28,21,,,,,,,,,,,,,,,,20,22,13,34,,,,,,,,,,,,,,,,,,,,52,5246,76,73,80,650,10,7,13,18486,21.5,20.0,486,2.6,125,0.7,90,0.5,9,0.0,495,2.7,17043,92.2,13,0,0,1,50.3,15292,82.5
47087,Tennessee,Jackson,75.4,73.7,77.1,,,,,,,,,,,,,,,,257,499,432,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,16,16,15,16,14,7,21,12,119,1640,14,1,0,11,31,16,56,,,,,,,,,,,,,,,,18,22,13,35,,,,,,,,,,,,,,,,37,35,38,1020,15,13,17,107,5,3,7,9,11758:1,,,,,,,,,,,,,,37563,32718,42408,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,12,19,9,35,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3447,76,73,79,356,9,6,12,11758,18.0,22.5,71,0.6,80,0.7,18,0.2,4,0.0,261,2.2,11171,95.0,8,0,0,1,50.3,11638,100.0
47089,Tennessee,Jefferson,75.7,74.9,76.5,,,,,,,,,,,,,,,,969,459,428,489,,,,,,,,,,,,,,,,23,53,34,80,,,,,,,,,,,,,,,,22,6,4,9,,,,,,,,,,,,,,,,12,12,13,14,14,14,17,11,24,51,112,5930,11,1312,3,30,19,13,27,,,,,,,,,,,,,,,,60,16,12,21,,,,,,,,,,,,,,,,33,32,34,4497,14,12,16,409,4,3,5,89,1125:1,,,,,,,,,,,,,,49611,44633,54589,,,,,,,36314,30376,42252,50313,25817,74809,47860,44237,51483,,54,32,4,2,6,,,,,,,,,,,,,,,,36,12,8,17,13,,,,,,,,,,,,,,,,23,9,5,13,,,,,,,,,,,,,,,,,,,,98,14769,74,72,76,1942,10,8,12,54012,19.7,20.0,1041,1.9,270,0.5,311,0.6,31,0.1,2085,3.9,49705,92.0,446,1,0,1,50.8,30581,59.5
47091,Tennessee,Johnson,73.5,72.0,75.1,,,,,,,,,,,,,,,,394,555,495,614,,,,,,,,,,,,,,,,13,107,57,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,15,15,15,16,13,7,22,19,121,2590,15,873,5,,,,,,,,,,,,,,,,,,,,28,22,15,32,,,,,,,,,,,,,,,,37,36,38,1378,15,13,18,132,4,3,6,141,711:1,,,,,,,,,,,,,,35778,31671,39885,20417,0,44405,38750,16155,61345,,,,25172,2441,47903,34720,31020,38420,,,42,,,,,,,,,,,,,,,,,,,26,27,17,41,29,,,,,,,,,,,,,,,,19,21,13,33,,,,,,,,,,,,,,,,,,,,38,5322,78,75,80,668,11,7,14,17778,16.7,22.8,408,2.3,66,0.4,46,0.3,8,0.0,384,2.2,16687,93.9,28,0,0,1,46.2,15546,85.2
47093,Tennessee,Knox,76.4,76.1,76.7,,,,87.9,84.2,91.5,71.3,70.3,72.2,103.4,87.1,119.6,76.6,76.3,76.9,6816,435,425,446,,,,115,78,163,659,613,706,178,136,230,427,416,439,205,53,46,60,,,,,,,91,66,123,75,47,114,45,38,53,217,6,5,7,,,,,,,10,8,14,8,5,11,5,4,6,12,12,12,14,13,14,11,9,13,878,227,57220,13,49168,11,679,49,45,53,,,,,,,54,42,69,,,,52,48,56,405,13,12,14,,,,,,,19,14,24,13,7,20,12,11,14,34,33,35,34281,12,11,13,3605,4,3,4,213,469:1,5,4,7,,,,,,,,,,,55874,53222,58526,53864,31413,76315,71881,59518,84244,28362,25514,31210,38040,33828,42252,58805,57540,60070,,56,42,5,4,6,,,,,,,29,24,36,,,,3,2,3,379,16,14,17,17,,,,,,,6,3,11,,,,17,15,19,332,15,13,16,,,,,,,33,26,42,,,,13,12,15,,,,,291,118293,65,64,65,21706,12,12,13,465289,21.0,15.8,40439,8.7,1647,0.4,10901,2.3,506,0.1,20443,4.4,382836,82.3,5300,1,1,1,51.4,47205,10.9
47095,Tennessee,Lake,72.3,70.3,74.4,,,,,,,74.1,70.2,78.0,,,,71.2,68.5,73.9,158,603,507,698,,,,,,,685,485,940,,,,610,495,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,17,16,15,16,10,4,22,23,342,1580,21,8,0,,,,,,,,,,,,,,,,,,,,10,19,9,35,,,,,,,,,,,,,,,,39,38,40,422,14,12,17,39,4,2,5,108,926:1,,,,,,,,,,,,,,33709,29810,37608,,,,,,,24408,17566,31250,,,,42193,37028,47358,,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1262,57,52,63,232,11,6,17,7411,14.2,15.7,2112,28.5,37,0.5,15,0.2,2,0.0,181,2.4,4943,66.7,8,0,0,1,35.7,7832,100.0
47097,Tennessee,Lauderdale,73.0,71.8,74.1,,,,,,,71.3,69.3,73.3,,,,73.6,72.2,75.0,514,560,510,610,,,,,,,589,496,681,,,,556,495,617,20,83,51,128,,,,,,,,,,,,,,,,28,13,9,19,,,,,,,,,,,,,,,,16,16,16,16,16,17,20,14,29,56,265,5260,20,1563,6,18,23,14,37,,,,,,,,,,,,,,,,53,28,21,37,,,,,,,24,14,40,,,,32,23,44,40,39,41,2192,15,13,18,219,4,2,5,81,1230:1,9,3,14,,,,,,,,,,,38849,34247,43451,,,,,,,27958,24065,31851,56563,14600,98526,43930,38379,49481,,40,41,9,5,15,,,,,,,,,,,,,,,,18,13,8,22,14,,,,,,,,,,,,,,,,23,17,11,26,,,,,,,,,,,,,,,,,,,,23,5625,58,56,60,1472,16,13,19,25825,22.6,15.8,8870,34.3,204,0.8,163,0.6,3,0.0,663,2.6,15614,60.5,115,0,0,1,48.5,16317,58.7
47099,Tennessee,Lawrence,73.7,72.8,74.6,,,,,,,,,,,,,,,,843,543,505,581,,,,,,,,,,,,,,,,36,83,58,115,,,,,,,,,,,,,,,,31,8,5,11,,,,,,,,,,,,,,,,14,14,15,15,15,15,15,10,20,34,97,5450,13,1200,3,28,22,14,31,,,,,,,,,,,,,,,,47,16,12,21,,,,,,,,,,,,,,,,37,36,38,4106,17,14,19,537,5,3,6,128,781:1,14,7,21,,,,,,,,,,,43651,38729,48573,,,,,,,31958,28671,35245,50787,23478,78096,41696,39823,43569,,70,32,5,3,8,,,,,,,,,,,,,,,,44,21,15,29,20,,,,,,,,,,,,,,,,38,18,13,24,,,,,,,,,,,,,,,,,,,,47,11955,74,72,76,1617,11,9,13,43734,25.0,17.8,757,1.7,199,0.5,259,0.6,10,0.0,978,2.2,40912,93.5,580,1,1,2,50.9,31769,75.9
47101,Tennessee,Lewis,74.8,73.0,76.5,,,,,,,,,,,,,,,,243,530,459,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,15,15,15,15,17,8,30,8,79,1590,13,221,2,,,,,,,,,,,,,,,,,,,,15,18,10,30,,,,,,,,,,,,,,,,35,33,36,1042,15,13,18,110,4,3,6,66,1511:1,,,,,,,,,,,,,,40541,35796,45286,,,,,,,,,,53707,39012,68402,37242,32658,41826,,19,25,,,,,,,,,,,,,,,,,,,20,32,19,51,33,,,,,,,,,,,,,,,,18,30,18,48,,,,,,,,,,,,,,,,,,,,33,3719,78,73,84,265,6,2,9,12086,21.5,20.9,236,2.0,72,0.6,78,0.6,6,0.0,288,2.4,11268,93.2,7,0,0,1,51.2,8536,70.2
47103,Tennessee,Lincoln,74.3,73.3,75.4,,,,,,,70.1,66.5,73.6,,,,74.3,73.2,75.4,630,499,457,540,,,,,,,713,531,937,,,,500,456,544,25,83,54,123,,,,,,,,,,,,,,,,20,8,5,13,,,,,,,,,,,,,,,,14,13,14,15,15,15,12,6,18,39,138,4160,12,2119,6,21,21,13,32,,,,,,,,,,,,,,,,51,22,16,28,,,,,,,,,,,,,,,,39,38,41,2771,14,12,16,347,5,3,6,67,1483:1,,,,,,,,,,,,,,51249,47005,55493,36389,0,72840,,,,27500,12248,42752,34668,9494,59842,49330,44557,54103,,48,32,5,2,8,,,,,,,,,,,,,,,,47,29,21,39,28,,,,,,,,,,,,,,,,26,15,10,23,,,,,,,,,,,,,,,,,,,,54,9990,73,70,76,1479,11,9,13,34117,22.1,19.4,2296,6.7,283,0.8,169,0.5,53,0.2,1293,3.8,29531,86.6,193,1,0,1,50.9,24183,72.5
47105,Tennessee,Loudon,77.0,76.2,77.9,,,,,,,,,,,,,,,,929,422,391,453,,,,,,,,,,,,,,,,26,64,42,93,,,,,,,,,,,,,,,,23,6,4,9,,,,,,,,,,,,,,,,12,12,13,13,13,14,17,11,24,52,118,4980,10,5555,11,50,32,24,42,,,,,,,,,,,,,,,,53,15,11,19,,,,,,,,,,,,,,,,33,32,34,4360,15,13,17,612,6,4,8,85,1179:1,,,,,,,,,,,,,,58186,52463,63909,65714,0,136760,206550,136717,276383,32019,0,69241,50547,37199,63895,57707,53667,61747,,64,46,,,,,,,,,,,,,,,,,,,40,15,11,21,15,,,,,,,,,,,,,,,,30,12,8,17,,,,,,,,,,,,,,,,,,,,80,15513,77,75,79,1829,9,7,11,53054,19.4,26.4,689,1.3,299,0.6,480,0.9,106,0.2,4775,9.0,46373,87.4,1243,3,1,4,50.8,19720,40.6
